<4>[  189.582031] C1 [  adafs_flusher] [adafs] No transaction flushed: l_begin=0, l_head=0, l_end=0
<6>[  190.800048] C0 [             cp] [adafs-stat] on write new: staleness=7268127, merged=0, len=1782
<6>[  190.800109] C0 [             cp] [adafs-stat] on write new: staleness=7272223, merged=0, len=1783
<6>[  190.800140] C0 [             cp] [adafs-stat] on write new: staleness=7276319, merged=0, len=1784
<6>[  190.800170] C0 [             cp] [adafs-stat] on write new: staleness=7280415, merged=0, len=1785
<6>[  190.800201] C0 [             cp] [adafs-stat] on write new: staleness=7284511, merged=0, len=1786
<6>[  190.800231] C0 [             cp] [adafs-stat] on write new: staleness=7288607, merged=0, len=1787
<6>[  190.800292] C0 [             cp] [adafs-stat] on write new: staleness=7292703, merged=0, len=1788
<6>[  190.800323] C0 [             cp] [adafs-stat] on write new: staleness=7296799, merged=0, len=1789
<6>[  190.800354] C0 [             cp] [adafs-stat] on write new: staleness=7300895, merged=0, len=1790
<6>[  190.800384] C0 [             cp] [adafs-stat] on write new: staleness=7304991, merged=0, len=1791
<6>[  190.800415] C0 [             cp] [adafs-stat] on write new: staleness=7309087, merged=0, len=1792
<6>[  190.800476] C0 [             cp] [adafs-stat] on write new: staleness=7313183, merged=0, len=1793
<6>[  190.800506] C0 [             cp] [adafs-stat] on write new: staleness=7317279, merged=0, len=1794
<6>[  190.800537] C0 [             cp] [adafs-stat] on write new: staleness=7321375, merged=0, len=1795
<6>[  190.800567] C0 [             cp] [adafs-stat] on write new: staleness=7325471, merged=0, len=1796
<6>[  190.800598] C0 [             cp] [adafs-stat] on write new: staleness=7329567, merged=0, len=1797
<6>[  190.800659] C0 [             cp] [adafs-stat] on write new: staleness=7333663, merged=0, len=1798
<6>[  190.800689] C0 [             cp] [adafs-stat] on write new: staleness=7337759, merged=0, len=1799
<6>[  190.800720] C0 [             cp] [adafs-stat] on write new: staleness=7341855, merged=0, len=1800
<6>[  190.800750] C0 [             cp] [adafs-stat] on write new: staleness=7345951, merged=0, len=1801
<6>[  190.800781] C0 [             cp] [adafs-stat] on write new: staleness=7350047, merged=0, len=1802
<6>[  190.800842] C0 [             cp] [adafs-stat] on write new: staleness=7354143, merged=0, len=1803
<6>[  190.800872] C0 [             cp] [adafs-stat] on write new: staleness=7358239, merged=0, len=1804
<6>[  190.800903] C0 [             cp] [adafs-stat] on write new: staleness=7362335, merged=0, len=1805
<6>[  190.800933] C0 [             cp] [adafs-stat] on write new: staleness=7366431, merged=0, len=1806
<6>[  190.800964] C0 [             cp] [adafs-stat] on write new: staleness=7370527, merged=0, len=1807
<6>[  190.801025] C0 [             cp] [adafs-stat] on write new: staleness=7374623, merged=0, len=1808
<6>[  190.801055] C0 [             cp] [adafs-stat] on write new: staleness=7378719, merged=0, len=1809
<6>[  190.801086] C0 [             cp] [adafs-stat] on write new: staleness=7382815, merged=0, len=1810
<6>[  190.801116] C0 [             cp] [adafs-stat] on write new: staleness=7383234, merged=0, len=1811
<6>[  190.801269] C0 [             cp] [adafs-stat] on write new: staleness=7387330, merged=0, len=1812
<6>[  190.801300] C0 [             cp] [adafs-stat] on write new: staleness=7391426, merged=0, len=1813
<6>[  190.801361] C0 [             cp] [adafs-stat] on write new: staleness=7395522, merged=0, len=1814
<6>[  190.801391] C0 [             cp] [adafs-stat] on write new: staleness=7399618, merged=0, len=1815
<6>[  190.801422] C0 [             cp] [adafs-stat] on write new: staleness=7403714, merged=0, len=1816
<6>[  190.801483] C0 [             cp] [adafs-stat] on write new: staleness=7407810, merged=0, len=1817
<6>[  190.801513] C0 [             cp] [adafs-stat] on write new: staleness=7411906, merged=0, len=1818
<6>[  190.801574] C0 [             cp] [adafs-stat] on write new: staleness=7416002, merged=0, len=1819
<6>[  190.801605] C0 [             cp] [adafs-stat] on write new: staleness=7420098, merged=0, len=1820
<6>[  190.801635] C0 [             cp] [adafs-stat] on write new: staleness=7424194, merged=0, len=1821
<6>[  190.801696] C0 [             cp] [adafs-stat] on write new: staleness=7428290, merged=0, len=1822
<6>[  190.801727] C0 [             cp] [adafs-stat] on write new: staleness=7432386, merged=0, len=1823
<6>[  190.801757] C0 [             cp] [adafs-stat] on write new: staleness=7436482, merged=0, len=1824
<6>[  190.801818] C0 [             cp] [adafs-stat] on write new: staleness=7440578, merged=0, len=1825
<6>[  190.801849] C0 [             cp] [adafs-stat] on write new: staleness=7444674, merged=0, len=1826
<6>[  190.801879] C0 [             cp] [adafs-stat] on write new: staleness=7448770, merged=0, len=1827
<6>[  190.801910] C0 [             cp] [adafs-stat] on write new: staleness=7452866, merged=0, len=1828
<6>[  190.801971] C0 [             cp] [adafs-stat] on write new: staleness=7456962, merged=0, len=1829
<6>[  190.802001] C0 [             cp] [adafs-stat] on write new: staleness=7461058, merged=0, len=1830
<6>[  190.802032] C0 [             cp] [adafs-stat] on write new: staleness=7465154, merged=0, len=1831
<6>[  190.802093] C0 [             cp] [adafs-stat] on write new: staleness=7469250, merged=0, len=1832
<6>[  190.802124] C0 [             cp] [adafs-stat] on write new: staleness=7473346, merged=0, len=1833
<6>[  190.802185] C0 [             cp] [adafs-stat] on write new: staleness=7477442, merged=0, len=1834
<6>[  190.802215] C0 [             cp] [adafs-stat] on write new: staleness=7481538, merged=0, len=1835
<6>[  190.802246] C0 [             cp] [adafs-stat] on write new: staleness=7485634, merged=0, len=1836
<6>[  190.802307] C0 [             cp] [adafs-stat] on write new: staleness=7489730, merged=0, len=1837
<6>[  190.802337] C0 [             cp] [adafs-stat] on write new: staleness=7493826, merged=0, len=1838
<6>[  190.802398] C0 [             cp] [adafs-stat] on write new: staleness=7497922, merged=0, len=1839
<6>[  190.802429] C0 [             cp] [adafs-stat] on write new: staleness=7502018, merged=0, len=1840
<6>[  190.802490] C0 [             cp] [adafs-stat] on write new: staleness=7506114, merged=0, len=1841
<6>[  190.802520] C0 [             cp] [adafs-stat] on write new: staleness=7510210, merged=0, len=1842
<6>[  190.802551] C0 [             cp] [adafs-stat] on write new: staleness=7514306, merged=0, len=1843
<6>[  190.802612] C0 [             cp] [adafs-stat] on write new: staleness=7518402, merged=0, len=1844
<6>[  190.802642] C0 [             cp] [adafs-stat] on write new: staleness=7522498, merged=0, len=1845
<6>[  190.802673] C0 [             cp] [adafs-stat] on write new: staleness=7526594, merged=0, len=1846
<6>[  190.802703] C0 [             cp] [adafs-stat] on write new: staleness=7528784, merged=0, len=1847
<6>[  190.802886] C0 [             cp] [adafs-stat] on write new: staleness=7532880, merged=0, len=1848
<6>[  190.802917] C0 [             cp] [adafs-stat] on write new: staleness=7536976, merged=0, len=1849
<6>[  190.802978] C0 [             cp] [adafs-stat] on write new: staleness=7541072, merged=0, len=1850
<6>[  190.803009] C0 [             cp] [adafs-stat] on write new: staleness=7545168, merged=0, len=1851
<6>[  190.803070] C0 [             cp] [adafs-stat] on write new: staleness=7549264, merged=0, len=1852
<6>[  190.803100] C0 [             cp] [adafs-stat] on write new: staleness=7553360, merged=0, len=1853
<6>[  190.807739] C0 [             cp] [adafs-stat] on write new: staleness=7557456, merged=0, len=1854
<6>[  190.807800] C0 [             cp] [adafs-stat] on write new: staleness=7561552, merged=0, len=1855
<6>[  190.807861] C0 [             cp] [adafs-stat] on write new: staleness=7564516, merged=0, len=1856
<6>[  190.808044] C0 [             cp] [adafs-stat] on write new: staleness=7568612, merged=0, len=1857
<6>[  190.808074] C0 [             cp] [adafs-stat] on write new: staleness=7572708, merged=0, len=1858
<6>[  190.808105] C0 [             cp] [adafs-stat] on write new: staleness=7576804, merged=0, len=1859
<6>[  190.808166] C0 [             cp] [adafs-stat] on write new: staleness=7580900, merged=0, len=1860
<6>[  190.808197] C0 [             cp] [adafs-stat] on write new: staleness=7584996, merged=0, len=1861
<6>[  190.808227] C0 [             cp] [adafs-stat] on write new: staleness=7587298, merged=0, len=1862
<6>[  190.808380] C0 [             cp] [adafs-stat] on write new: staleness=7591394, merged=0, len=1863
<6>[  190.808410] C0 [             cp] [adafs-stat] on write new: staleness=7595490, merged=0, len=1864
<6>[  190.808471] C0 [             cp] [adafs-stat] on write new: staleness=7599586, merged=0, len=1865
<6>[  190.808502] C0 [             cp] [adafs-stat] on write new: staleness=7603682, merged=0, len=1866
<6>[  190.808532] C0 [             cp] [adafs-stat] on write new: staleness=7607778, merged=0, len=1867
<6>[  190.808593] C0 [             cp] [adafs-stat] on write new: staleness=7611874, merged=0, len=1868
<6>[  190.808624] C0 [             cp] [adafs-stat] on write new: staleness=7614530, merged=0, len=1869
<6>[  190.808776] C0 [             cp] [adafs-stat] on write new: staleness=7618626, merged=0, len=1870
<6>[  190.808807] C0 [             cp] [adafs-stat] on write new: staleness=7622722, merged=0, len=1871
<6>[  190.808837] C0 [             cp] [adafs-stat] on write new: staleness=7626818, merged=0, len=1872
<6>[  190.808898] C0 [             cp] [adafs-stat] on write new: staleness=7630914, merged=0, len=1873
<6>[  190.808929] C0 [             cp] [adafs-stat] on write new: staleness=7634377, merged=0, len=1874
<6>[  190.809051] C0 [             cp] [adafs-stat] on write new: staleness=7638473, merged=0, len=1875
<6>[  190.809112] C0 [             cp] [adafs-stat] on write new: staleness=7642569, merged=0, len=1876
<6>[  190.809143] C0 [             cp] [adafs-stat] on write new: staleness=7646665, merged=0, len=1877
<6>[  190.809173] C0 [             cp] [adafs-stat] on write new: staleness=7650761, merged=0, len=1878
<6>[  190.809234] C0 [             cp] [adafs-stat] on write new: staleness=7654857, merged=0, len=1879
<6>[  190.809265] C0 [             cp] [adafs-stat] on write new: staleness=7658953, merged=0, len=1880
<6>[  190.809295] C0 [             cp] [adafs-stat] on write new: staleness=7663049, merged=0, len=1881
<6>[  190.809356] C0 [             cp] [adafs-stat] on write new: staleness=7667145, merged=0, len=1882
<6>[  190.809387] C0 [             cp] [adafs-stat] on write new: staleness=7669267, merged=0, len=1883
<6>[  190.809539] C0 [             cp] [adafs-stat] on write new: staleness=7673363, merged=0, len=1884
<6>[  190.809570] C0 [             cp] [adafs-stat] on write new: staleness=7677459, merged=0, len=1885
<6>[  190.809631] C0 [             cp] [adafs-stat] on write new: staleness=7681555, merged=0, len=1886
<6>[  190.809661] C0 [             cp] [adafs-stat] on write new: staleness=7685651, merged=0, len=1887
<6>[  190.809692] C0 [             cp] [adafs-stat] on write new: staleness=7689747, merged=0, len=1888
<6>[  190.809722] C0 [             cp] [adafs-stat] on write new: staleness=7693843, merged=0, len=1889
<6>[  190.809783] C0 [             cp] [adafs-stat] on write new: staleness=7697939, merged=0, len=1890
<6>[  190.809814] C0 [             cp] [adafs-stat] on write new: staleness=7702035, merged=0, len=1891
<6>[  190.809844] C0 [             cp] [adafs-stat] on write new: staleness=7706131, merged=0, len=1892
<6>[  190.809906] C0 [             cp] [adafs-stat] on write new: staleness=7710227, merged=0, len=1893
<6>[  190.809936] C0 [             cp] [adafs-stat] on write new: staleness=7710851, merged=0, len=1894
<6>[  190.810089] C0 [             cp] [adafs-stat] on write new: staleness=7714947, merged=0, len=1895
<6>[  190.810119] C0 [             cp] [adafs-stat] on write new: staleness=7719043, merged=0, len=1896
<6>[  190.810180] C0 [             cp] [adafs-stat] on write new: staleness=7723139, merged=0, len=1897
<6>[  190.810211] C0 [             cp] [adafs-stat] on write new: staleness=7727235, merged=0, len=1898
<6>[  190.810241] C0 [             cp] [adafs-stat] on write new: staleness=7731331, merged=0, len=1899
<6>[  190.810302] C0 [             cp] [adafs-stat] on write new: staleness=7735427, merged=0, len=1900
<6>[  190.810333] C0 [             cp] [adafs-stat] on write new: staleness=7739523, merged=0, len=1901
<6>[  190.810363] C0 [             cp] [adafs-stat] on write new: staleness=7743619, merged=0, len=1902
<6>[  190.810394] C0 [             cp] [adafs-stat] on write new: staleness=7747715, merged=0, len=1903
<6>[  190.810455] C0 [             cp] [adafs-stat] on write new: staleness=7750376, merged=0, len=1904
<6>[  190.810577] C0 [             cp] [adafs-stat] on write new: staleness=7754472, merged=0, len=1905
<6>[  190.810638] C0 [             cp] [adafs-stat] on write new: staleness=7758568, merged=0, len=1906
<6>[  190.810668] C0 [             cp] [adafs-stat] on write new: staleness=7762664, merged=0, len=1907
<6>[  190.810699] C0 [             cp] [adafs-stat] on write new: staleness=7766760, merged=0, len=1908
<6>[  190.810760] C0 [             cp] [adafs-stat] on write new: staleness=7770856, merged=0, len=1909
<6>[  190.810791] C0 [             cp] [adafs-stat] on write new: staleness=7774952, merged=0, len=1910
<6>[  190.810852] C0 [             cp] [adafs-stat] on write new: staleness=7779048, merged=0, len=1911
<6>[  190.810882] C0 [             cp] [adafs-stat] on write new: staleness=7783144, merged=0, len=1912
<6>[  190.810913] C0 [             cp] [adafs-stat] on write new: staleness=7787240, merged=0, len=1913
<6>[  190.811004] C0 [             cp] [adafs-stat] on write new: staleness=7791336, merged=0, len=1914
<6>[  190.811065] C0 [             cp] [adafs-stat] on write new: staleness=7795432, merged=0, len=1915
<6>[  190.811096] C0 [             cp] [adafs-stat] on write new: staleness=7799528, merged=0, len=1916
<6>[  190.811126] C0 [             cp] [adafs-stat] on write new: staleness=7802027, merged=0, len=1917
<6>[  190.811279] C0 [             cp] [adafs-stat] on write new: staleness=7806123, merged=0, len=1918
<6>[  190.811309] C0 [             cp] [adafs-stat] on write new: staleness=7810219, merged=0, len=1919
<6>[  190.811370] C0 [             cp] [adafs-stat] on write new: staleness=7814315, merged=0, len=1920
