<4>[  371.763916] C0 [  adafs_flusher] [adafs] No transaction flushed: l_begin=0, l_head=0, l_end=0
<6>[  374.519836] C0 [             cp] [adafs-stat] on write new: staleness=11619255, merged=0, len=2865
<6>[  374.519897] C0 [             cp] [adafs-stat] on write new: staleness=11623351, merged=0, len=2866
<6>[  374.519927] C0 [             cp] [adafs-stat] on write new: staleness=11627447, merged=0, len=2867
<6>[  374.519958] C0 [             cp] [adafs-stat] on write new: staleness=11631543, merged=0, len=2868
<6>[  374.519989] C0 [             cp] [adafs-stat] on write new: staleness=11635639, merged=0, len=2869
<6>[  374.520050] C0 [             cp] [adafs-stat] on write new: staleness=11639735, merged=0, len=2870
<6>[  374.520080] C0 [             cp] [adafs-stat] on write new: staleness=11643831, merged=0, len=2871
<6>[  374.520111] C0 [             cp] [adafs-stat] on write new: staleness=11647927, merged=0, len=2872
<6>[  374.520141] C0 [             cp] [adafs-stat] on write new: staleness=11652023, merged=0, len=2873
<6>[  374.520202] C0 [             cp] [adafs-stat] on write new: staleness=11656119, merged=0, len=2874
<6>[  374.520233] C0 [             cp] [adafs-stat] on write new: staleness=11660215, merged=0, len=2875
<6>[  374.520263] C0 [             cp] [adafs-stat] on write new: staleness=11664311, merged=0, len=2876
<6>[  374.520294] C0 [             cp] [adafs-stat] on write new: staleness=11668407, merged=0, len=2877
<6>[  374.520355] C0 [             cp] [adafs-stat] on write new: staleness=11672503, merged=0, len=2878
<6>[  374.520385] C0 [             cp] [adafs-stat] on write new: staleness=11676599, merged=0, len=2879
<6>[  374.520416] C0 [             cp] [adafs-stat] on write new: staleness=11680695, merged=0, len=2880
<6>[  374.520446] C0 [             cp] [adafs-stat] on write new: staleness=11684791, merged=0, len=2881
<6>[  374.520477] C0 [             cp] [adafs-stat] on write new: staleness=11688887, merged=0, len=2882
<6>[  374.520538] C0 [             cp] [adafs-stat] on write new: staleness=11692983, merged=0, len=2883
<6>[  374.520568] C0 [             cp] [adafs-stat] on write new: staleness=11697079, merged=0, len=2884
<6>[  374.520599] C0 [             cp] [adafs-stat] on write new: staleness=11701175, merged=0, len=2885
<6>[  374.520660] C0 [             cp] [adafs-stat] on write new: staleness=11705271, merged=0, len=2886
<6>[  374.520690] C0 [             cp] [adafs-stat] on write new: staleness=11709367, merged=0, len=2887
<6>[  374.520721] C0 [             cp] [adafs-stat] on write new: staleness=11713463, merged=0, len=2888
<6>[  374.520812] C0 [             cp] [adafs-stat] on write new: staleness=11717559, merged=0, len=2889
<6>[  374.520843] C0 [             cp] [adafs-stat] on write new: staleness=11721655, merged=0, len=2890
<6>[  374.520904] C0 [             cp] [adafs-stat] on write new: staleness=11725751, merged=0, len=2891
<6>[  374.520935] C0 [             cp] [adafs-stat] on write new: staleness=11729847, merged=0, len=2892
<6>[  374.520965] C0 [             cp] [adafs-stat] on write new: staleness=11733943, merged=0, len=2893
<6>[  374.520996] C0 [             cp] [adafs-stat] on write new: staleness=11738039, merged=0, len=2894
<6>[  374.521057] C0 [             cp] [adafs-stat] on write new: staleness=11742135, merged=0, len=2895
<6>[  374.521087] C0 [             cp] [adafs-stat] on write new: staleness=11746231, merged=0, len=2896
<6>[  374.521148] C0 [             cp] [adafs-stat] on write new: staleness=11750327, merged=0, len=2897
<6>[  374.521179] C0 [             cp] [adafs-stat] on write new: staleness=11754423, merged=0, len=2898
<6>[  374.521209] C0 [             cp] [adafs-stat] on write new: staleness=11758519, merged=0, len=2899
<6>[  374.521240] C0 [             cp] [adafs-stat] on write new: staleness=11762615, merged=0, len=2900
<6>[  374.521301] C0 [             cp] [adafs-stat] on write new: staleness=11766711, merged=0, len=2901
<6>[  374.521331] C0 [             cp] [adafs-stat] on write new: staleness=11770807, merged=0, len=2902
<6>[  374.521362] C0 [             cp] [adafs-stat] on write new: staleness=11774903, merged=0, len=2903
<6>[  374.521392] C0 [             cp] [adafs-stat] on write new: staleness=11778999, merged=0, len=2904
<6>[  374.521453] C0 [             cp] [adafs-stat] on write new: staleness=11783095, merged=0, len=2905
<6>[  374.521484] C0 [             cp] [adafs-stat] on write new: staleness=11787191, merged=0, len=2906
<6>[  374.521514] C0 [             cp] [adafs-stat] on write new: staleness=11791287, merged=0, len=2907
<6>[  374.521545] C0 [             cp] [adafs-stat] on write new: staleness=11795383, merged=0, len=2908
<6>[  374.521606] C0 [             cp] [adafs-stat] on write new: staleness=11799479, merged=0, len=2909
<6>[  374.521636] C0 [             cp] [adafs-stat] on write new: staleness=11803575, merged=0, len=2910
<6>[  374.521667] C0 [             cp] [adafs-stat] on write new: staleness=11807671, merged=0, len=2911
<6>[  374.521697] C0 [             cp] [adafs-stat] on write new: staleness=11811767, merged=0, len=2912
<6>[  374.521759] C0 [             cp] [adafs-stat] on write new: staleness=11815863, merged=0, len=2913
<6>[  374.521789] C0 [             cp] [adafs-stat] on write new: staleness=11819959, merged=0, len=2914
<6>[  374.521820] C0 [             cp] [adafs-stat] on write new: staleness=11824055, merged=0, len=2915
<6>[  374.521850] C0 [             cp] [adafs-stat] on write new: staleness=11828151, merged=0, len=2916
<6>[  374.521881] C0 [             cp] [adafs-stat] on write new: staleness=11832247, merged=0, len=2917
<6>[  374.521972] C0 [             cp] [adafs-stat] on write new: staleness=11836343, merged=0, len=2918
<6>[  374.522003] C0 [             cp] [adafs-stat] on write new: staleness=11840439, merged=0, len=2919
<6>[  374.522033] C0 [             cp] [adafs-stat] on write new: staleness=11844535, merged=0, len=2920
<6>[  374.522094] C0 [             cp] [adafs-stat] on write new: staleness=11848631, merged=0, len=2921
<6>[  374.522125] C0 [             cp] [adafs-stat] on write new: staleness=11852727, merged=0, len=2922
<6>[  374.522155] C0 [             cp] [adafs-stat] on write new: staleness=11856823, merged=0, len=2923
<6>[  374.522186] C0 [             cp] [adafs-stat] on write new: staleness=11860919, merged=0, len=2924
<6>[  374.522247] C0 [             cp] [adafs-stat] on write new: staleness=11865015, merged=0, len=2925
<6>[  374.522277] C0 [             cp] [adafs-stat] on write new: staleness=11869111, merged=0, len=2926
<6>[  374.522308] C0 [             cp] [adafs-stat] on write new: staleness=11873207, merged=0, len=2927
<6>[  374.522369] C0 [             cp] [adafs-stat] on write new: staleness=11877303, merged=0, len=2928
<6>[  374.522399] C0 [             cp] [adafs-stat] on write new: staleness=11881399, merged=0, len=2929
<6>[  374.522460] C0 [             cp] [adafs-stat] on write new: staleness=11885495, merged=0, len=2930
<6>[  374.522491] C0 [             cp] [adafs-stat] on write new: staleness=11889591, merged=0, len=2931
<6>[  374.522521] C0 [             cp] [adafs-stat] on write new: staleness=11893687, merged=0, len=2932
<6>[  374.522583] C0 [             cp] [adafs-stat] on write new: staleness=11897783, merged=0, len=2933
<6>[  374.522613] C0 [             cp] [adafs-stat] on write new: staleness=11901879, merged=0, len=2934
<6>[  374.522644] C0 [             cp] [adafs-stat] on write new: staleness=11905975, merged=0, len=2935
<6>[  374.522674] C0 [             cp] [adafs-stat] on write new: staleness=11910071, merged=0, len=2936
<6>[  374.522705] C0 [             cp] [adafs-stat] on write new: staleness=11914167, merged=0, len=2937
<6>[  374.522766] C0 [             cp] [adafs-stat] on write new: staleness=11918263, merged=0, len=2938
<6>[  374.522796] C0 [             cp] [adafs-stat] on write new: staleness=11922359, merged=0, len=2939
<6>[  374.522827] C0 [             cp] [adafs-stat] on write new: staleness=11926455, merged=0, len=2940
<6>[  374.522888] C0 [             cp] [adafs-stat] on write new: staleness=11930551, merged=0, len=2941
<6>[  374.522918] C0 [             cp] [adafs-stat] on write new: staleness=11934647, merged=0, len=2942
<6>[  374.522949] C0 [             cp] [adafs-stat] on write new: staleness=11938743, merged=0, len=2943
<6>[  374.522979] C0 [             cp] [adafs-stat] on write new: staleness=11942839, merged=0, len=2944
<6>[  374.523010] C0 [             cp] [adafs-stat] on write new: staleness=11946935, merged=0, len=2945
<6>[  374.523071] C0 [             cp] [adafs-stat] on write new: staleness=11951031, merged=0, len=2946
<6>[  374.523101] C0 [             cp] [adafs-stat] on write new: staleness=11955127, merged=0, len=2947
<6>[  374.523132] C0 [             cp] [adafs-stat] on write new: staleness=11959223, merged=0, len=2948
<6>[  374.523193] C0 [             cp] [adafs-stat] on write new: staleness=11963319, merged=0, len=2949
<6>[  374.523223] C0 [             cp] [adafs-stat] on write new: staleness=11967415, merged=0, len=2950
<6>[  374.523254] C0 [             cp] [adafs-stat] on write new: staleness=11971511, merged=0, len=2951
<6>[  374.523284] C0 [             cp] [adafs-stat] on write new: staleness=11975607, merged=0, len=2952
<6>[  374.523315] C0 [             cp] [adafs-stat] on write new: staleness=11979703, merged=0, len=2953
<6>[  374.523376] C0 [             cp] [adafs-stat] on write new: staleness=11983799, merged=0, len=2954
<6>[  374.523406] C0 [             cp] [adafs-stat] on write new: staleness=11987895, merged=0, len=2955
<6>[  374.523437] C0 [             cp] [adafs-stat] on write new: staleness=11991991, merged=0, len=2956
<6>[  374.523468] C0 [             cp] [adafs-stat] on write new: staleness=11996087, merged=0, len=2957
<6>[  374.523529] C0 [             cp] [adafs-stat] on write new: staleness=12000183, merged=0, len=2958
<6>[  374.523559] C0 [             cp] [adafs-stat] on write new: staleness=12004279, merged=0, len=2959
<6>[  374.523620] C0 [             cp] [adafs-stat] on write new: staleness=12008375, merged=0, len=2960
<6>[  374.523651] C0 [             cp] [adafs-stat] on write new: staleness=12012471, merged=0, len=2961
<6>[  374.523681] C0 [             cp] [adafs-stat] on write new: staleness=12016567, merged=0, len=2962
<6>[  374.523712] C0 [             cp] [adafs-stat] on write new: staleness=12020663, merged=0, len=2963
<6>[  374.523773] C0 [             cp] [adafs-stat] on write new: staleness=12024759, merged=0, len=2964
<6>[  374.523803] C0 [             cp] [adafs-stat] on write new: staleness=12028855, merged=0, len=2965
<6>[  374.523834] C0 [             cp] [adafs-stat] on write new: staleness=12032951, merged=0, len=2966
<6>[  374.523895] C0 [             cp] [adafs-stat] on write new: staleness=12037047, merged=0, len=2967
<6>[  374.523925] C0 [             cp] [adafs-stat] on write new: staleness=12041143, merged=0, len=2968
<6>[  374.523986] C0 [             cp] [adafs-stat] on write new: staleness=12045239, merged=0, len=2969
<6>[  374.524017] C0 [             cp] [adafs-stat] on write new: staleness=12049335, merged=0, len=2970
<6>[  374.524047] C0 [             cp] [adafs-stat] on write new: staleness=12053431, merged=0, len=2971
<6>[  374.524078] C0 [             cp] [adafs-stat] on write new: staleness=12057527, merged=0, len=2972
<6>[  374.524139] C0 [             cp] [adafs-stat] on write new: staleness=12061623, merged=0, len=2973
<6>[  374.524169] C0 [             cp] [adafs-stat] on write new: staleness=12065719, merged=0, len=2974
<6>[  374.524200] C0 [             cp] [adafs-stat] on write new: staleness=12069815, merged=0, len=2975
<6>[  374.524261] C0 [             cp] [adafs-stat] on write new: staleness=12073911, merged=0, len=2976
<6>[  374.524291] C0 [             cp] [adafs-stat] on write new: staleness=12078007, merged=0, len=2977
<6>[  374.524353] C0 [             cp] [adafs-stat] on write new: staleness=12082103, merged=0, len=2978
<6>[  374.524383] C0 [             cp] [adafs-stat] on write new: staleness=12086199, merged=0, len=2979
<6>[  374.524414] C0 [             cp] [adafs-stat] on write new: staleness=12090295, merged=0, len=2980
<6>[  374.524475] C0 [             cp] [adafs-stat] on write new: staleness=12094391, merged=0, len=2981
<6>[  374.524536] C0 [             cp] [adafs-stat] on write new: staleness=12098487, merged=0, len=2982
<6>[  374.524566] C0 [             cp] [adafs-stat] on write new: staleness=12102583, merged=0, len=2983
<6>[  374.524597] C0 [             cp] [adafs-stat] on write new: staleness=12106679, merged=0, len=2984
<6>[  374.524627] C0 [             cp] [adafs-stat] on write new: staleness=12110775, merged=0, len=2985
<6>[  374.524658] C0 [             cp] [adafs-stat] on write new: staleness=12114871, merged=0, len=2986
<6>[  374.524719] C0 [             cp] [adafs-stat] on write new: staleness=12118967, merged=0, len=2987
<6>[  374.524749] C0 [             cp] [adafs-stat] on write new: staleness=12123063, merged=0, len=2988
<6>[  374.524810] C0 [             cp] [adafs-stat] on write new: staleness=12127159, merged=0, len=2989
<6>[  374.524871] C0 [             cp] [adafs-stat] on write new: staleness=12131255, merged=0, len=2990
<6>[  374.524902] C0 [             cp] [adafs-stat] on write new: staleness=12135351, merged=0, len=2991
<6>[  374.524932] C0 [             cp] [adafs-stat] on write new: staleness=12139447, merged=0, len=2992
<6>[  374.525024] C0 [             cp] [adafs-stat] on write new: staleness=12143543, merged=0, len=2993
<6>[  374.525054] C0 [             cp] [adafs-stat] on write new: staleness=12147639, merged=0, len=2994
<6>[  374.525085] C0 [             cp] [adafs-stat] on write new: staleness=12151735, merged=0, len=2995
<6>[  374.525146] C0 [             cp] [adafs-stat] on write new: staleness=12155831, merged=0, len=2996
<6>[  374.525207] C0 [             cp] [adafs-stat] on write new: staleness=12159927, merged=0, len=2997
<6>[  374.525238] C0 [             cp] [adafs-stat] on write new: staleness=12164023, merged=0, len=2998
<6>[  374.525299] C0 [             cp] [adafs-stat] on write new: staleness=12168119, merged=0, len=2999
